contestID,contestName,division,name,points,problemID,startTimeSeconds,tags,type
965,"Codeforces Round #476 (Div. 2) [Thanks, Telegram!]",2,Paper Airplanes,500,A,1524677700,[math],PROGRAMMING
965,"Codeforces Round #476 (Div. 2) [Thanks, Telegram!]",2,Battleship,1000,B,1524677700,[implementation],PROGRAMMING
965,"Codeforces Round #476 (Div. 2) [Thanks, Telegram!]",2,Greedy Arkady,1500,C,1524677700,[math],PROGRAMMING
965,"Codeforces Round #476 (Div. 2) [Thanks, Telegram!]",2,Single-use Stones,2000,D,1524677700,"[binary search, flows, greedy, two pointers]",PROGRAMMING
965,"Codeforces Round #476 (Div. 2) [Thanks, Telegram!]",2,Short Code,2500,E,1524677700,"[data structures, dp, greedy, strings, trees]",PROGRAMMING
966,"Codeforces Round #477 (rated, Div. 1, based on VK Cup 2018 Round 3)",1,Stairs and Elevators,500,A,1525007700,"[binary search, data structures, greedy]",PROGRAMMING
966,"Codeforces Round #477 (rated, Div. 1, based on VK Cup 2018 Round 3)",1,Resource Distribution,1000,B,1525007700,"[binary search, data structures, greedy, two pointers]",PROGRAMMING
966,"Codeforces Round #477 (rated, Div. 1, based on VK Cup 2018 Round 3)",1,Big Secret,1500,C,1525007700,"[constructive algorithms, data structures, greedy]",PROGRAMMING
966,"Codeforces Round #477 (rated, Div. 1, based on VK Cup 2018 Round 3)",1,Aztec Catacombs,2000,D,1525007700,"[constructive algorithms, graphs]",PROGRAMMING
966,"Codeforces Round #477 (rated, Div. 1, based on VK Cup 2018 Round 3)",1,May Holidays,2750,E,1525007700,[],PROGRAMMING
966,"Codeforces Round #477 (rated, Div. 1, based on VK Cup 2018 Round 3)",1,Parametric Circulation,3250,F,1525007700,[flows],PROGRAMMING
967,"Codeforces Round #477 (rated, Div. 2, based on VK Cup 2018 Round 3)",2,Mind the Gap,500,A,1525007700,[implementation],PROGRAMMING
967,"Codeforces Round #477 (rated, Div. 2, based on VK Cup 2018 Round 3)",2,Watering System,1000,B,1525007700,[sortings],PROGRAMMING
967,"Codeforces Round #477 (rated, Div. 2, based on VK Cup 2018 Round 3)",2,Stairs and Elevators,1500,C,1525007700,[binary search],PROGRAMMING
967,"Codeforces Round #477 (rated, Div. 2, based on VK Cup 2018 Round 3)",2,Resource Distribution,2000,D,1525007700,"[binary search, sortings]",PROGRAMMING
967,"Codeforces Round #477 (rated, Div. 2, based on VK Cup 2018 Round 3)",2,Big Secret,2750,E,1525007700,[],PROGRAMMING
967,"Codeforces Round #477 (rated, Div. 2, based on VK Cup 2018 Round 3)",2,Aztec Catacombs,3250,F,1525007700,[],PROGRAMMING
975,Codeforces Round #478 (Div. 2),2,Aramic script,500,A,1525183500,"[implementation, strings]",PROGRAMMING
975,Codeforces Round #478 (Div. 2),2,Mancala,1000,B,1525183500,"[brute force, implementation]",PROGRAMMING
975,Codeforces Round #478 (Div. 2),2,Valhalla Siege,1500,C,1525183500,[binary search],PROGRAMMING
975,Codeforces Round #478 (Div. 2),2,Ghosts,2000,D,1525183500,"[geometry, math]",PROGRAMMING
975,Codeforces Round #478 (Div. 2),2,Hag's Khashba,2500,E,1525183500,[geometry],PROGRAMMING
976,Educational Codeforces Round 43 (Rated for Div. 2),2,Minimum Binary Number,,A,1525099200,[implementation],PROGRAMMING
976,Educational Codeforces Round 43 (Rated for Div. 2),2,Lara Croft and the New Game,,B,1525099200,"[implementation, math]",PROGRAMMING
976,Educational Codeforces Round 43 (Rated for Div. 2),2,Nested Segments,,C,1525099200,"[greedy, implementation, sortings]",PROGRAMMING
976,Educational Codeforces Round 43 (Rated for Div. 2),2,Degree Set,,D,1525099200,"[constructive algorithms, graphs, implementation]",PROGRAMMING
976,Educational Codeforces Round 43 (Rated for Div. 2),2,Well played!,,E,1525099200,"[greedy, sortings]",PROGRAMMING
976,Educational Codeforces Round 43 (Rated for Div. 2),2,Minimal k-covering,,F,1525099200,[flows],PROGRAMMING
977,Codeforces Round #479 (Div. 3),12,Wrong Subtraction,,A,1525615500,[implementation],PROGRAMMING
977,Codeforces Round #479 (Div. 3),12,Two-gram,,B,1525615500,"[implementation, strings]",PROGRAMMING
977,Codeforces Round #479 (Div. 3),12,Less or Equal,,C,1525615500,[sortings],PROGRAMMING
977,Codeforces Round #479 (Div. 3),12,"Divide by three, multiply by two",,D,1525615500,"[dfs and similar, math, sortings]",PROGRAMMING
977,Codeforces Round #479 (Div. 3),12,Cyclic Components,,E,1525615500,"[dfs and similar, dsu, graphs]",PROGRAMMING
977,Codeforces Round #479 (Div. 3),12,Consecutive Subsequence,,F,1525615500,[dp],PROGRAMMING
A,Links and Pearls,500.0,"[implementation, math]",PROGRAMMING,980,Codeforces Round #480 (Div. 2),1525791900,2
B,Marlin,1000.0,[constructive algorithms],PROGRAMMING,980,Codeforces Round #480 (Div. 2),1525791900,2
C,Posterized,1500.0,[greedy],PROGRAMMING,980,Codeforces Round #480 (Div. 2),1525791900,2
D,Perfect Groups,2000.0,"[dp, math, number theory]",PROGRAMMING,980,Codeforces Round #480 (Div. 2),1525791900,2
E,The Number Games,2500.0,"[data structures, greedy, trees]",PROGRAMMING,980,Codeforces Round #480 (Div. 2),1525791900,2
F,Cactus to Tree,3000.0,"[dp, graphs, trees]",PROGRAMMING,980,Codeforces Round #480 (Div. 2),1525791900,2
980,Codeforces Round #480 (Div. 2),2,Links and Pearls,500.0,A,1525791900,"[implementation, math]",PROGRAMMING
980,Codeforces Round #480 (Div. 2),2,Marlin,1000.0,B,1525791900,[constructive algorithms],PROGRAMMING
980,Codeforces Round #480 (Div. 2),2,Posterized,1500.0,C,1525791900,[greedy],PROGRAMMING
980,Codeforces Round #480 (Div. 2),2,Perfect Groups,2000.0,D,1525791900,"[dp, math, number theory]",PROGRAMMING
980,Codeforces Round #480 (Div. 2),2,The Number Games,2500.0,E,1525791900,"[data structures, greedy, trees]",PROGRAMMING
980,Codeforces Round #480 (Div. 2),2,Cactus to Tree,3000.0,F,1525791900,"[dp, graphs, trees]",PROGRAMMING
977,Codeforces Round #479 (Div. 3),12,Wrong Subtraction,,A,1525615500,[implementation],PROGRAMMING
977,Codeforces Round #479 (Div. 3),12,Two-gram,,B,1525615500,"[implementation, strings]",PROGRAMMING
977,Codeforces Round #479 (Div. 3),12,Less or Equal,,C,1525615500,[sortings],PROGRAMMING
977,Codeforces Round #479 (Div. 3),12,"Divide by three, multiply by two",,D,1525615500,"[dfs and similar, math, sortings]",PROGRAMMING
977,Codeforces Round #479 (Div. 3),12,Cyclic Components,,E,1525615500,"[dfs and similar, dsu, graphs]",PROGRAMMING
977,Codeforces Round #479 (Div. 3),12,Consecutive Subsequence,,F,1525615500,[dp],PROGRAMMING
975,Codeforces Round #478 (Div. 2),2,Aramic script,500.0,A,1525183500,"[implementation, strings]",PROGRAMMING
975,Codeforces Round #478 (Div. 2),2,Mancala,1000.0,B,1525183500,"[brute force, implementation]",PROGRAMMING
975,Codeforces Round #478 (Div. 2),2,Valhalla Siege,1500.0,C,1525183500,[binary search],PROGRAMMING
975,Codeforces Round #478 (Div. 2),2,Ghosts,2000.0,D,1525183500,"[geometry, math]",PROGRAMMING
975,Codeforces Round #478 (Div. 2),2,Hag's Khashba,2500.0,E,1525183500,[geometry],PROGRAMMING
976,Educational Codeforces Round 43 (Rated for Div. 2),2,Minimum Binary Number,,A,1525099200,[implementation],PROGRAMMING
976,Educational Codeforces Round 43 (Rated for Div. 2),2,Lara Croft and the New Game,,B,1525099200,"[implementation, math]",PROGRAMMING
976,Educational Codeforces Round 43 (Rated for Div. 2),2,Nested Segments,,C,1525099200,"[greedy, implementation, sortings]",PROGRAMMING
976,Educational Codeforces Round 43 (Rated for Div. 2),2,Degree Set,,D,1525099200,"[constructive algorithms, graphs, implementation]",PROGRAMMING
976,Educational Codeforces Round 43 (Rated for Div. 2),2,Well played!,,E,1525099200,"[greedy, sortings]",PROGRAMMING
976,Educational Codeforces Round 43 (Rated for Div. 2),2,Minimal k-covering,,F,1525099200,[flows],PROGRAMMING
925,VK Cup 2018 - Round 3,12,Stairs and Elevators,500.0,A,1525007700,[binary search],PROGRAMMING
925,VK Cup 2018 - Round 3,12,Resource Distribution,1000.0,B,1525007700,"[binary search, implementation, sortings]",PROGRAMMING
925,VK Cup 2018 - Round 3,12,Big Secret,1500.0,C,1525007700,[],PROGRAMMING
925,VK Cup 2018 - Round 3,12,Aztec Catacombs,2000.0,D,1525007700,[constructive algorithms],PROGRAMMING
925,VK Cup 2018 - Round 3,12,May Holidays,2750.0,E,1525007700,"[data structures, trees]",PROGRAMMING
925,VK Cup 2018 - Round 3,12,Parametric Circulation,3250.0,F,1525007700,[],PROGRAMMING
966,"Codeforces Round #477 (rated, Div. 1, based on VK Cup 2018 Round 3)",1,Stairs and Elevators,500.0,A,1525007700,"[binary search, data structures, greedy]",PROGRAMMING
966,"Codeforces Round #477 (rated, Div. 1, based on VK Cup 2018 Round 3)",1,Resource Distribution,1000.0,B,1525007700,"[binary search, data structures, greedy, two pointers]",PROGRAMMING
966,"Codeforces Round #477 (rated, Div. 1, based on VK Cup 2018 Round 3)",1,Big Secret,1500.0,C,1525007700,"[constructive algorithms, data structures, greedy]",PROGRAMMING
966,"Codeforces Round #477 (rated, Div. 1, based on VK Cup 2018 Round 3)",1,Aztec Catacombs,2000.0,D,1525007700,"[constructive algorithms, graphs]",PROGRAMMING
966,"Codeforces Round #477 (rated, Div. 1, based on VK Cup 2018 Round 3)",1,May Holidays,2750.0,E,1525007700,[],PROGRAMMING
966,"Codeforces Round #477 (rated, Div. 1, based on VK Cup 2018 Round 3)",1,Parametric Circulation,3250.0,F,1525007700,[flows],PROGRAMMING
967,"Codeforces Round #477 (rated, Div. 2, based on VK Cup 2018 Round 3)",2,Mind the Gap,500.0,A,1525007700,[implementation],PROGRAMMING
967,"Codeforces Round #477 (rated, Div. 2, based on VK Cup 2018 Round 3)",2,Watering System,1000.0,B,1525007700,[sortings],PROGRAMMING
967,"Codeforces Round #477 (rated, Div. 2, based on VK Cup 2018 Round 3)",2,Stairs and Elevators,1500.0,C,1525007700,[binary search],PROGRAMMING
967,"Codeforces Round #477 (rated, Div. 2, based on VK Cup 2018 Round 3)",2,Resource Distribution,2000.0,D,1525007700,"[binary search, sortings]",PROGRAMMING
967,"Codeforces Round #477 (rated, Div. 2, based on VK Cup 2018 Round 3)",2,Big Secret,2750.0,E,1525007700,[],PROGRAMMING
967,"Codeforces Round #477 (rated, Div. 2, based on VK Cup 2018 Round 3)",2,Aztec Catacombs,3250.0,F,1525007700,[],PROGRAMMING
965,"Codeforces Round #476 (Div. 2) [Thanks, Telegram!]",2,Paper Airplanes,500.0,A,1524677700,[math],PROGRAMMING
965,"Codeforces Round #476 (Div. 2) [Thanks, Telegram!]",2,Battleship,1000.0,B,1524677700,[implementation],PROGRAMMING
965,"Codeforces Round #476 (Div. 2) [Thanks, Telegram!]",2,Greedy Arkady,1500.0,C,1524677700,[math],PROGRAMMING
965,"Codeforces Round #476 (Div. 2) [Thanks, Telegram!]",2,Single-use Stones,2000.0,D,1524677700,"[binary search, flows, greedy, two pointers]",PROGRAMMING
965,"Codeforces Round #476 (Div. 2) [Thanks, Telegram!]",2,Short Code,2500.0,E,1524677700,"[data structures, dp, greedy, strings, trees]",PROGRAMMING
927,VK Cup 2018 - Wild-card Round 2,12,BuberPool Taxi Optimization,,A,1524152100,[],PROGRAMMING
963,Tinkoff Internship Warmup Round 2018 and Codeforces Round #475 (Div. 1),1,Alternating Sum,500.0,A,1523973900,"[math, number theory]",PROGRAMMING
963,Tinkoff Internship Warmup Round 2018 and Codeforces Round #475 (Div. 1),1,Destruction of a Tree,1000.0,B,1523973900,"[constructive algorithms, dfs and similar, dp, greedy, trees]",PROGRAMMING
963,Tinkoff Internship Warmup Round 2018 and Codeforces Round #475 (Div. 1),1,Cutting Rectangle,1500.0,C,1523973900,"[brute force, math, number theory]",PROGRAMMING
963,Tinkoff Internship Warmup Round 2018 and Codeforces Round #475 (Div. 1),1,Frequency of String,2000.0,D,1523973900,"[hashing, string suffix structures, strings]",PROGRAMMING
963,Tinkoff Internship Warmup Round 2018 and Codeforces Round #475 (Div. 1),1,Circles of Waiting,2500.0,E,1523973900,[math],PROGRAMMING
964,Tinkoff Internship Warmup Round 2018 and Codeforces Round #475 (Div. 2),2,Splits,500.0,A,1523973900,[math],PROGRAMMING
964,Tinkoff Internship Warmup Round 2018 and Codeforces Round #475 (Div. 2),2,Messages,1000.0,B,1523973900,[math],PROGRAMMING
964,Tinkoff Internship Warmup Round 2018 and Codeforces Round #475 (Div. 2),2,Alternating Sum,1500.0,C,1523973900,"[math, matrices, number theory]",PROGRAMMING
964,Tinkoff Internship Warmup Round 2018 and Codeforces Round #475 (Div. 2),2,Destruction of a Tree,2000.0,D,1523973900,"[dfs and similar, dp, trees]",PROGRAMMING
964,Tinkoff Internship Warmup Round 2018 and Codeforces Round #475 (Div. 2),2,Cutting Rectangle,2500.0,E,1523973900,[math],PROGRAMMING
958,"Helvetic Coding Contest 2018 online mirror (teams allowed, unrated)",12,Death Stars (easy),,A1,1523689500,[implementation],PROGRAMMING
958,"Helvetic Coding Contest 2018 online mirror (teams allowed, unrated)",12,Death Stars (medium),,A2,1523689500,"[hashing, strings]",PROGRAMMING
958,"Helvetic Coding Contest 2018 online mirror (teams allowed, unrated)",12,Death Stars (hard),,A3,1523689500,[],PROGRAMMING
958,"Helvetic Coding Contest 2018 online mirror (teams allowed, unrated)",12,Maximum Control (easy),,B1,1523689500,[implementation],PROGRAMMING
958,"Helvetic Coding Contest 2018 online mirror (teams allowed, unrated)",12,Maximum Control (medium),,B2,1523689500,"[data structures, greedy, trees]",PROGRAMMING
958,"Helvetic Coding Contest 2018 online mirror (teams allowed, unrated)",12,Encryption (easy),,C1,1523689500,[brute force],PROGRAMMING
958,"Helvetic Coding Contest 2018 online mirror (teams allowed, unrated)",12,Encryption (medium),,C2,1523689500,[dp],PROGRAMMING
958,"Helvetic Coding Contest 2018 online mirror (teams allowed, unrated)",12,Encryption (hard),,C3,1523689500,"[data structures, dp]",PROGRAMMING
958,"Helvetic Coding Contest 2018 online mirror (teams allowed, unrated)",12,Hyperspace Jump (easy),,D1,1523689500,"[expression parsing, math]",PROGRAMMING
958,"Helvetic Coding Contest 2018 online mirror (teams allowed, unrated)",12,Hyperspace Jump (hard),,D2,1523689500,[],PROGRAMMING
958,"Helvetic Coding Contest 2018 online mirror (teams allowed, unrated)",12,Guard Duty (easy),,E1,1523689500,"[brute force, geometry, greedy, math]",PROGRAMMING
958,"Helvetic Coding Contest 2018 online mirror (teams allowed, unrated)",12,Guard Duty (medium),,E2,1523689500,"[binary search, dp, greedy, sortings]",PROGRAMMING
958,"Helvetic Coding Contest 2018 online mirror (teams allowed, unrated)",12,Guard Duty (hard),,E3,1523689500,[geometry],PROGRAMMING
958,"Helvetic Coding Contest 2018 online mirror (teams allowed, unrated)",12,Lightsabers (easy),,F1,1523689500,[implementation],PROGRAMMING
958,"Helvetic Coding Contest 2018 online mirror (teams allowed, unrated)",12,Lightsabers (medium),,F2,1523689500,"[binary search, two pointers]",PROGRAMMING
958,"Helvetic Coding Contest 2018 online mirror (teams allowed, unrated)",12,Lightsabers (hard),,F3,1523689500,[fft],PROGRAMMING
962,Educational Codeforces Round 42 (Rated for Div. 2),2,Equator,,A,1523370900,[implementation],PROGRAMMING
962,Educational Codeforces Round 42 (Rated for Div. 2),2,Students in Railway Carriage,,B,1523370900,"[constructive algorithms, greedy, implementation]",PROGRAMMING
962,Educational Codeforces Round 42 (Rated for Div. 2),2,Make a Square,,C,1523370900,"[brute force, implementation, math]",PROGRAMMING
962,Educational Codeforces Round 42 (Rated for Div. 2),2,Merge Equals,,D,1523370900,"[data structures, implementation]",PROGRAMMING
962,Educational Codeforces Round 42 (Rated for Div. 2),2,"Byteland, Berland and Disputed Cities",,E,1523370900,"[constructive algorithms, greedy]",PROGRAMMING
962,Educational Codeforces Round 42 (Rated for Div. 2),2,Simple Cycles Edges,,F,1523370900,"[dfs and similar, graphs, trees]",PROGRAMMING
962,Educational Codeforces Round 42 (Rated for Div. 2),2,Visible Black Areas,,G,1523370900,"[data structures, dsu, geometry, trees]",PROGRAMMING
960,"Divide by Zero 2018 and Codeforces Round #474 (Div. 1 + Div. 2, combined)",12,Check the string,500.0,A,1523117100,[implementation],PROGRAMMING
960,"Divide by Zero 2018 and Codeforces Round #474 (Div. 1 + Div. 2, combined)",12,Minimize the error,1000.0,B,1523117100,"[data structures, greedy, sortings]",PROGRAMMING
960,"Divide by Zero 2018 and Codeforces Round #474 (Div. 1 + Div. 2, combined)",12,Subsequence Counting,1500.0,C,1523117100,"[bitmasks, constructive algorithms, greedy, implementation]",PROGRAMMING
960,"Divide by Zero 2018 and Codeforces Round #474 (Div. 1 + Div. 2, combined)",12,Full Binary Tree Queries,2000.0,D,1523117100,"[brute force, implementation, trees]",PROGRAMMING
960,"Divide by Zero 2018 and Codeforces Round #474 (Div. 1 + Div. 2, combined)",12,Alternating Tree,2250.0,E,1523117100,"[combinatorics, dfs and similar, divide and conquer, dp, probabilities, trees]",PROGRAMMING
960,"Divide by Zero 2018 and Codeforces Round #474 (Div. 1 + Div. 2, combined)",12,Pathwalks,2500.0,F,1523117100,"[data structures, dp, graphs]",PROGRAMMING
960,"Divide by Zero 2018 and Codeforces Round #474 (Div. 1 + Div. 2, combined)",12,Bandit Blues,3000.0,G,1523117100,"[combinatorics, dp, fft, math]",PROGRAMMING
960,"Divide by Zero 2018 and Codeforces Round #474 (Div. 1 + Div. 2, combined)",12,Santa's Gift,3500.0,H,1523117100,"[data structures, trees]",PROGRAMMING
961,Educational Codeforces Round 41 (Rated for Div. 2),2,Tetris,,A,1522850700,[implementation],PROGRAMMING
961,Educational Codeforces Round 41 (Rated for Div. 2),2,Lecture Sleep,,B,1522850700,"[data structures, dp, implementation, two pointers]",PROGRAMMING
961,Educational Codeforces Round 41 (Rated for Div. 2),2,Chessboard,,C,1522850700,"[bitmasks, brute force, implementation]",PROGRAMMING
961,Educational Codeforces Round 41 (Rated for Div. 2),2,Pair Of Lines,,D,1522850700,[geometry],PROGRAMMING
961,Educational Codeforces Round 41 (Rated for Div. 2),2,Tufurama,,E,1522850700,[data structures],PROGRAMMING
961,Educational Codeforces Round 41 (Rated for Div. 2),2,k-substrings,,F,1522850700,"[binary search, hashing, string suffix structures]",PROGRAMMING
961,Educational Codeforces Round 41 (Rated for Div. 2),2,Partitions,,G,1522850700,"[combinatorics, math, number theory]",PROGRAMMING
959,Codeforces Round #473 (Div. 2),2,Mahmoud and Ehab and the even-odd game,500.0,A,1522771500,"[games, math]",PROGRAMMING
959,Codeforces Round #473 (Div. 2),2,Mahmoud and Ehab and the message,1000.0,B,1522771500,"[dsu, implementation]",PROGRAMMING
959,Codeforces Round #473 (Div. 2),2,Mahmoud and Ehab and the wrong algorithm,1250.0,C,1522771500,"[constructive algorithms, trees]",PROGRAMMING
959,Codeforces Round #473 (Div. 2),2,Mahmoud and Ehab and another array construction task,1750.0,D,1522771500,"[constructive algorithms, greedy, number theory]",PROGRAMMING
